State Weekly Claims for Unemplyment Insurance Data Not Seasonally Adjusted,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate,,,
Mississippi,7/14/1990,"4,950",7/7/1990,"24,713","870,430",2.84,,,
Mississippi,7/21/1990,"5,412",7/14/1990,"25,201","870,430",2.9,,,
Mississippi,7/28/1990,"2,801",7/21/1990,"23,354","870,430",2.68,,,
Mississippi,8/4/1990,"2,849",7/28/1990,"22,542","870,430",2.59,,,
Mississippi,8/11/1990,"2,810",8/4/1990,"22,189","870,430",2.55,,,
Mississippi,8/18/1990,"3,367",8/11/1990,"22,448","870,430",2.58,,,
Mississippi,8/25/1990,"2,580",8/18/1990,"21,807","870,430",2.51,,,
Mississippi,9/1/1990,"2,559",8/25/1990,"21,453","870,430",2.46,,,
Mississippi,9/8/1990,"2,623",9/1/1990,"19,390","870,430",2.23,,,
Mississippi,9/15/1990,"2,598",9/8/1990,"19,019","870,430",2.19,,,
Mississippi,9/22/1990,"2,473",9/15/1990,"18,069","870,430",2.08,,,
Mississippi,9/29/1990,"2,560",9/22/1990,"17,349","870,430",1.99,,,
Mississippi,10/6/1990,"3,293",9/29/1990,"17,362","870,430",1.99,,,
Mississippi,10/13/1990,"4,539",10/6/1990,"17,907","875,081",2.05,,,
Mississippi,10/20/1990,"3,221",10/13/1990,"17,985","875,081",2.06,,,
Mississippi,10/27/1990,"3,197",10/20/1990,"18,458","875,081",2.11,,,
Mississippi,11/3/1990,"4,614",10/27/1990,"19,421","875,081",2.22,,,
Mississippi,11/10/1990,"5,140",11/3/1990,"20,173","875,081",2.31,,,
Mississippi,11/17/1990,"4,014",11/10/1990,"20,479","875,081",2.34,,,
Mississippi,11/24/1990,"3,275",11/17/1990,"20,055","875,081",2.29,,,
Mississippi,12/1/1990,"8,176",11/24/1990,"25,436","875,081",2.91,,,
Mississippi,12/8/1990,"6,926",12/1/1990,"25,751","875,081",2.94,,,
Mississippi,12/15/1990,"4,590",12/8/1990,"25,628","875,081",2.93,,,
Mississippi,12/22/1990,"6,821",12/15/1990,"26,212","875,081",3,,,
Mississippi,12/29/1990,"5,062",12/22/1990,"28,625","875,081",3.27,,,
Mississippi,1/5/1991,"7,495",12/29/1990,"33,730","875,081",3.85,,,
Mississippi,1/12/1991,"12,628",1/5/1991,"38,377","878,880",4.37,,,
Mississippi,1/19/1991,"7,806",1/12/1991,"37,580","878,880",4.28,,,
Mississippi,1/26/1991,"5,657",1/19/1991,"33,688","878,880",3.83,,,
Mississippi,2/2/1991,"6,282",1/26/1991,"35,139","878,880",4,,,
Mississippi,2/9/1991,"6,161",2/2/1991,"36,523","878,880",4.16,,,
Mississippi,2/16/1991,"5,021",2/9/1991,"36,362","878,880",4.14,,,
Mississippi,2/23/1991,"5,768",2/16/1991,"35,716","878,880",4.06,,,
Mississippi,3/2/1991,"5,300",2/23/1991,"35,947","878,880",4.09,,,
Mississippi,3/9/1991,"4,096",3/2/1991,"35,337","878,880",4.02,,,
Mississippi,3/16/1991,"4,367",3/9/1991,"33,825","878,880",3.85,,,
Mississippi,3/23/1991,"6,162",3/16/1991,"34,877","878,880",3.97,,,
Mississippi,3/30/1991,"3,499",3/23/1991,"31,249","878,880",3.56,,,
Mississippi,4/6/1991,"3,510",3/30/1991,"29,641","878,880",3.37,,,
Mississippi,4/13/1991,"5,042",4/6/1991,"29,014","883,513",3.28,,,
Mississippi,4/20/1991,"4,799",4/13/1991,"29,598","883,513",3.35,,,
Mississippi,4/27/1991,"4,445",4/20/1991,"27,898","883,513",3.16,,,
Mississippi,5/4/1991,"4,280",4/27/1991,"28,161","883,513",3.19,,,
Mississippi,5/11/1991,"4,727",5/4/1991,"27,923","883,513",3.16,,,
Mississippi,5/18/1991,"5,821",5/11/1991,"28,644","883,513",3.24,,,
Mississippi,5/25/1991,"5,810",5/18/1991,"27,615","883,513",3.13,,,
Mississippi,6/1/1991,"4,411",5/25/1991,"28,427","883,513",3.22,,,
Mississippi,6/8/1991,"5,087",6/1/1991,"30,375","883,513",3.44,,,
Mississippi,6/15/1991,"4,117",6/8/1991,"29,920","883,513",3.39,,,
Mississippi,6/22/1991,"3,424",6/15/1991,"28,299","883,513",3.2,,,
Mississippi,6/29/1991,"3,149",6/22/1991,"27,766","883,513",3.14,,,
Mississippi,7/6/1991,"2,656",6/29/1991,"25,219","883,513",2.85,,,
Mississippi,7/13/1991,"7,001",7/6/1991,"30,316","886,855",3.42,,,
Mississippi,7/20/1991,"5,195",7/13/1991,"29,419","886,855",3.32,,,
Mississippi,7/27/1991,"3,266",7/20/1991,"27,857","886,855",3.14,,,
Mississippi,8/3/1991,"3,087",7/27/1991,"27,207","886,855",3.07,,,
Mississippi,8/10/1991,"3,686",8/3/1991,"27,418","886,855",3.09,,,
Mississippi,8/17/1991,"2,958",8/10/1991,"26,715","886,855",3.01,,,
Mississippi,8/24/1991,"2,826",8/17/1991,"25,961","886,855",2.93,,,
Mississippi,8/31/1991,"2,733",8/24/1991,"24,467","886,855",2.76,,,
Mississippi,9/7/1991,"2,579",8/31/1991,"22,428","886,855",2.53,,,
Mississippi,9/14/1991,"2,539",9/7/1991,"21,823","886,855",2.46,,,
